NumTracks,Name,Author,Composer,TimeSecs,TimeFormat,Hardware,Size,File
2,Stormtrooper,David Whittaker,David Whittaker,0,02 00:00,Ysa,3937,../atariwebplayer/music/sndh_lf/Whittaker_David/Stormtrooper.sndh
9,Slapfight,David Whittaker,David Whittaker,0,09 00:00,Ysa,3598,../atariwebplayer/music/sndh_lf/Whittaker_David/Slapfight.sndh
3,Ironlord,David Whittaker,David Whittaker,0,03 00:00,Ysa,5434,../atariwebplayer/music/sndh_lf/Whittaker_David/IronLord.sndh
5,Future Sports,David Whittaker,David Whittaker,0,05 00:00,Ysa,2291,../atariwebplayer/music/sndh_lf/Whittaker_David/Future_Sports.sndh
1,Ninja Mission,David Whittaker,David Whittaker,0,01 00:00,Ysa,1842,../atariwebplayer/music/sndh_lf/Whittaker_David/Ninja_Mission.sndh
4,Trantor,David Whittaker,David Whittaker,0,04 00:00,Ysa,2900,../atariwebplayer/music/sndh_lf/Whittaker_David/Trantor.sndh
7,Platoon,David Whittaker,David Whittaker,0,07 00:00,Ysa,6192,../atariwebplayer/music/sndh_lf/Whittaker_David/Platoon.sndh
,,,,,,,6385,../atariwebplayer/music/sndh_lf/Whittaker_David/Kid_Gloves.sndh
9,Supremacy,David Whittaker,David Whittaker,0,09 00:00,Ysa,8168,../atariwebplayer/music/sndh_lf/Whittaker_David/Supremacy.sndh
9,Gold of the Aztecs,David Whittaker,David Whittaker,0,09 00:00,Ysa,35488,../atariwebplayer/music/sndh_lf/Whittaker_David/Gold_of_the_Aztecs.sndh
4,Obliterator,David Whittaker,David Whittaker,0,04 00:00,Ysa,4316,../atariwebplayer/music/sndh_lf/Whittaker_David/Obliterator.sndh
6,Golden Axe,David Whittaker,David Whittaker,0,06 00:00,Ysa,5537,../atariwebplayer/music/sndh_lf/Whittaker_David/Golden_Axe.sndh
4,Gazza 2,David Whittaker,David Whittaker,0,04 00:00,Ysa,3952,../atariwebplayer/music/sndh_lf/Whittaker_David/Gazza_2.sndh
9,Wrath of the Demon,David Whittaker,David Whittaker,0,09 00:00,Ysa,6244,../atariwebplayer/music/sndh_lf/Whittaker_David/Wrath_of_the_Demon.sndh
5,Back To The Future 2,David Whittaker,David Whittaker,0,05 00:00,Ysa,5206,../atariwebplayer/music/sndh_lf/Whittaker_David/Back_to_the_Future_2.sndh
1,Millennium 2.2,David Whittaker,David Whittaker,0,01 00:00,Ysa,2428,../atariwebplayer/music/sndh_lf/Whittaker_David/Millennium_2_2.sndh
5,Total Recall,David Whittaker,David Whittaker,0,05 00:00,Ysa,5234,../atariwebplayer/music/sndh_lf/Whittaker_David/Total_Recall.sndh
9,Loopz,David Whittaker,David Whittaker,0,09 00:00,Ysa,97124,../atariwebplayer/music/sndh_lf/Whittaker_David/Loopz.sndh
6,Verminator,David Whittaker,David Whittaker,0,06 00:00,Ysa,2980,../atariwebplayer/music/sndh_lf/Whittaker_David/Verminator.sndh
9,Fire and Brimstone,David Whittaker,David Whittaker,0,09 00:00,Ysa,4010,../atariwebplayer/music/sndh_lf/Whittaker_David/Fire_and_Brimstone.sndh
4,Voodoo Nightmare,David Whittaker,David Whittaker,0,04 00:00,Ysa,3894,../atariwebplayer/music/sndh_lf/Whittaker_David/Voodoo_Nightmare.sndh
3,Crossbow - William Tell,David Whittaker,David Whittaker,0,03 00:00,Ysa,4938,../atariwebplayer/music/sndh_lf/Whittaker_David/Crossbow_William_Tell.sndh
3,Leatherneck,David Whittaker,David Whittaker,0,03 00:00,Ysa,3318,../atariwebplayer/music/sndh_lf/Whittaker_David/Leatherneck.sndh
2,Dan Dare III,David Whittaker,David Whittaker,0,02 00:00,Ysa,129525,../atariwebplayer/music/sndh_lf/Whittaker_David/Dan_Dare_III_Digi.sndh
9,Eye of Horus,David Whittaker,David Whittaker,0,09 00:00,Ysa,4184,../atariwebplayer/music/sndh_lf/Whittaker_David/Eye_of_Horus.sndh
1,The Battle of New Orleans,Tom Walden,Tom Walden,0,01 00:00,Ysa,6539,../atariwebplayer/music/sndh_lf/Walden_Tom/The_Battle_of_New_Orleans.sndh
1,Galaxy,Big Alec,Big Alec,0,01 00:00,Ysa,6645,../atariwebplayer/music/sndh_lf/Big_Alec/Galaxy.sndh
1,PYM - Best Part Of Creation,Big Alec,Big Alec,0,01 00:00,Ysa,2747,../atariwebplayer/music/sndh_lf/Big_Alec/Best_Part_Of_Creation_Chip.sndh
1,Magick,Big Alec,Big Alec,0,01 00:00,Ysa,5778,../atariwebplayer/music/sndh_lf/Big_Alec/Magick.sndh
1,Wicked,Big Alec,Big Alec,0,01 00:00,Ysa,2550,../atariwebplayer/music/sndh_lf/Big_Alec/Wicked.sndh
,,,,,,,2830,../atariwebplayer/music/sndh_lf/Big_Alec/Traffic.sndh
1,Action,Big Alec,Big Alec,0,01 00:00,Ysa,5937,../atariwebplayer/music/sndh_lf/Big_Alec/Action.sndh
1,Poppycock - Intro,Big Alec,Big Alec,0,01 00:00,Ysa,2296,../atariwebplayer/music/sndh_lf/Big_Alec/Poppycock-Intro.sndh
1,What Time Is It ? Bouncy,Big Alec,Big Alec,0,01 00:00,Ysa,2432,../atariwebplayer/music/sndh_lf/Big_Alec/What_Time_Is_It_(Bouncy).sndh
1,Jazz,Big Alec,Big Alec,0,01 00:00,Ysa,5603,../atariwebplayer/music/sndh_lf/Big_Alec/Jazz.sndh
1,PYM - Sickest So Far,Big Alec,Big Alec,0,01 00:00,Ysa,2805,../atariwebplayer/music/sndh_lf/Big_Alec/PYM-Sickest_So_Far.sndh
1,Sticks,Big Alec,Big Alec,0,01 00:00,Ysa,6493,../atariwebplayer/music/sndh_lf/Big_Alec/Sticks.sndh
1,Punish Your Machine - Main Menu,Big Alec,Big Alec,0,01 00:00,Ysa,4499,../atariwebplayer/music/sndh_lf/Big_Alec/PYM-Main_Menu.sndh
1,Killer,Big Alec,Big Alec,0,01 00:00,Ysa,2648,../atariwebplayer/music/sndh_lf/Big_Alec/Killer.sndh
1,Crystal Clear (Mega Leif),Big Alec,Big Alec,0,01 00:00,Ysa,2941,../atariwebplayer/music/sndh_lf/Big_Alec/Crystal_Clear_(Mega_Leif).sndh
1,Locomotion,Big Alec,Big Alec,0,01 00:00,Ysa,8053,../atariwebplayer/music/sndh_lf/Big_Alec/Locomotion.sndh
1,Prophecy (ST News 11.1),Big Alec,Big Alec,0,01 00:00,Ysa,11727,../atariwebplayer/music/sndh_lf/Big_Alec/Prophecy_(ST_News_11_1).sndh
1,Sanxion Loader,Big Alec,Big Alec,0,01 00:00,Ysa,3070,../atariwebplayer/music/sndh_lf/Big_Alec/Sanxion_Loader.sndh
1,Offbeat,Big Alec,Big Alec,0,01 00:00,Ysa,2234,../atariwebplayer/music/sndh_lf/Big_Alec/Offbeat.sndh
1,Reality,Big Alec,Big Alec,0,01 00:00,Ysa,7332,../atariwebplayer/music/sndh_lf/Big_Alec/Reality.sndh
1,Poppycock - Stars,Big Alec,Big Alec,0,01 00:00,Ysa,1824,../atariwebplayer/music/sndh_lf/Big_Alec/Poppycock-Stars.sndh
1,Killer Digi,Big Alec,Big Alec,0,01 00:00,Ysa,4061,../atariwebplayer/music/sndh_lf/Big_Alec/Killer_(digi).sndh
1,A Case For Two,Big Alec,Big Alec,0,01 00:00,Ysa,2539,../atariwebplayer/music/sndh_lf/Big_Alec/A_Case_For_Two.sndh
1,What Time is It? (Scrolly),Big Alec,Big Alec,0,01 00:00,Ysa,1638,../atariwebplayer/music/sndh_lf/Big_Alec/What_Time_Is_It_(Scrolly).sndh
1,Pursuit 2,Big Alec,Big Alec,0,01 00:00,Ysa,6263,../atariwebplayer/music/sndh_lf/Big_Alec/Pursuit_2.sndh
1,High Gear,Big Alec,Big Alec,0,01 00:00,Ysa,5570,../atariwebplayer/music/sndh_lf/Big_Alec/High_Gear.sndh
1,Melancho,Big Alec,Big Alec,0,01 00:00,Ysa,6135,../atariwebplayer/music/sndh_lf/Big_Alec/Melancho.sndh
1,PYM - Intro (Prime Time),Big Alec,Big Alec,0,01 00:00,Ysa,2618,../atariwebplayer/music/sndh_lf/Big_Alec/PYM-Intro_(Prime_Time).sndh
1,Pro BMX Simulator (cover),Big Alec,Big Alec,0,01 00:00,Ysa,1951,../atariwebplayer/music/sndh_lf/Big_Alec/Pro_BMX_Simulator_(cover).sndh
1,Feardrop,Big Alec,Big Alec,0,01 00:00,Ysa,2482,../atariwebplayer/music/sndh_lf/Big_Alec/Feardrop.sndh
1,Vortex,Big Alec,Big Alec,0,01 00:00,Ysa,5896,../atariwebplayer/music/sndh_lf/Big_Alec/Vortex.sndh
1,Poppycock - Sprites,Big Alec,Big Alec,0,01 00:00,Ysa,2138,../atariwebplayer/music/sndh_lf/Big_Alec/Poppycock-Sprites.sndh
1,Twilight Beyond,Big Alec,Big Alec,0,01 00:00,Ysa,3374,../atariwebplayer/music/sndh_lf/Big_Alec/Twilight_Beyond.sndh
1,PYM - Loader,Big Alec,Big Alec,0,01 00:00,Ysa,2223,../atariwebplayer/music/sndh_lf/Big_Alec/PYM-Loader.sndh
1,Structure,Big Alec,Big Alec,0,01 00:00,Ysa,2488,../atariwebplayer/music/sndh_lf/Big_Alec/Structure.sndh
1,PYM - Ishido Way Of The Stones,Big Alec,Big Alec,0,01 00:00,Ysa,2759,../atariwebplayer/music/sndh_lf/Big_Alec/PYM-Ishido_Way_Of_Stones.sndh
1,Pursuit,Big Alec,Big Alec,0,01 00:00,Ysa,6332,../atariwebplayer/music/sndh_lf/Big_Alec/Pursuit.sndh
1,PYM - Main Menu,Big Alec,Big Alec,0,01 00:00,Ysa,2525,../atariwebplayer/music/sndh_lf/Big_Alec/PYM-Main_Menu_Chip.sndh
1,What Time Is It - Main Menu,Big Alec,Big Alec,0,01 00:00,Ysa,6478,../atariwebplayer/music/sndh_lf/Big_Alec/What_Time_Is_It_(Main).sndh
1,Musical Wonder,Big Alec,Big Alec,0,01 00:00,Ysa,3039,../atariwebplayer/music/sndh_lf/Big_Alec/Musical_Wonder.sndh
1,Judgement Day (ST News 7.2),Big Alec,Big Alec,0,01 00:00,Ysa,3811,../atariwebplayer/music/sndh_lf/Big_Alec/Judgement_Day_(STNews_72).sndh
,,,,,,,4690,../atariwebplayer/music/sndh_lf/Big_Alec/Audio_Artistic_Demo.sndh
1,Bangkok Knights Loader,Big Alec,Big Alec,0,01 00:00,Ysa,6314,../atariwebplayer/music/sndh_lf/Big_Alec/Bangkok_Knights_Loader.sndh
1,Stand By,Big Alec,Big Alec,0,01 00:00,Ysa,3476,../atariwebplayer/music/sndh_lf/Big_Alec/Stand_By.sndh
1,Sanxion Loader Digi,Big Alec,Big Alec,0,01 00:00,Ysa,5365,../atariwebplayer/music/sndh_lf/Big_Alec/Sanxion_Loader_(digi).sndh
1,PYM - Change Disks,Big Alec,Big Alec,0,01 00:00,Ysa,2972,../atariwebplayer/music/sndh_lf/Big_Alec/PYM-Change_Disks.sndh
1,PYM - Colours Go Bang,Big Alec,Big Alec,0,01 00:00,Ysa,2781,../atariwebplayer/music/sndh_lf/Big_Alec/PYM-Colours_Go_Bang.sndh
1,PYM - Copperkaahbaahnaah,Big Alec,Big Alec,0,01 00:00,Ysa,3131,../atariwebplayer/music/sndh_lf/Big_Alec/PYM-Copperkaahbaahnaah.sndh
1,Best Part of Creation,Big Alec,Big Alec,0,01 00:00,Ysa,4758,../atariwebplayer/music/sndh_lf/Big_Alec/PYM-Best_Part_Of_Creation.sndh
8,No Second Prize ,Big Alec,Big Alec,0,08 00:00,Ysa,11351,../atariwebplayer/music/sndh_lf/Big_Alec/No_Second_Prize.sndh
,,,,,,,8399,../atariwebplayer/music/sndh_lf/Kenny_D/Folk_off_round_the_fields.sndh
,,,,,,,10382,../atariwebplayer/music/sndh_lf/gwEm/Outlined.sndh
,,,,,,,12469,../atariwebplayer/music/sndh_lf/gwEm/Golden_Years_(used).sndh
,,,,,,,9688,../atariwebplayer/music/sndh_lf/gwEm/Wings_of_Death_6.sndh
,,,,,,,7168,../atariwebplayer/music/sndh_lf/gwEm/Gabba_Bobble.sndh
,,,,,,,61331,../atariwebplayer/music/sndh_lf/gwEm/Future_Gone_Wrong.sndh
1,Song 4 Hanah (YM Rockerz),Gwem (2003),Gwem (2003),0,01 00:00,Ysa,19659,../atariwebplayer/music/sndh_lf/gwEm/Song_4_Hanah.sndh
,,,,,,,14024,../atariwebplayer/music/sndh_lf/gwEm/Ex_In_My_Bed.sndh
,,,,,,,9945,../atariwebplayer/music/sndh_lf/gwEm/maxYMise.sndh
1,Raid The Tower (YM Rockerz),Gwem (2003),Gwem (2003),0,01 00:00,Ysa,6391,../atariwebplayer/music/sndh_lf/gwEm/Raid_The_Tower.sndh
,,,,,,,8438,../atariwebplayer/music/sndh_lf/gwEm/Disco_Snax.sndh
,,,,,,,17326,../atariwebplayer/music/sndh_lf/gwEm/Crikey_wot_a_tune.sndh
1,Hardcore Will Never Die,gwEm,gwEm,0,01 00:00,Ysa,56678,../atariwebplayer/music/sndh_lf/gwEm/Hardcore_Will_Never_Die.sndh
,,,,,,,1149,../atariwebplayer/music/sndh_lf/gwEm/Acidic_Tears.sndh
1,Space Trip (dub mix),gwEm,gwEm,0,01 00:00,Ysa,4351,../atariwebplayer/music/sndh_lf/gwEm/Space_Trip_(dub_mix).sndh
,,,,,,,9400,../atariwebplayer/music/sndh_lf/gwEm/Forever_Ardcore.sndh
,,,,,,,6799,../atariwebplayer/music/sndh_lf/gwEm/Love_Washed_Away_the_Tide.sndh
1,RetroModern,gwEm (Manou conversion),gwEm (Manou conversion),0,01 00:00,Ysa,4255,../atariwebplayer/music/sndh_lf/gwEm/RetroModern.sndh
1,Full On! (re-version),gwEm,gwEm,0,01 00:00,Ysa,4949,../atariwebplayer/music/sndh_lf/gwEm/Full_On_(re_version).sndh
,,,,,,,7215,../atariwebplayer/music/sndh_lf/gwEm/ULS_Loader.sndh
1,1K_ller,gwEm,gwEm,0,01 00:00,Ysa,866,../atariwebplayer/music/sndh_lf/gwEm/1K_ller.sndh
,,,,,,,12814,../atariwebplayer/music/sndh_lf/gwEm/YM303_Ruffneck.sndh
,,,,,,,6768,../atariwebplayer/music/sndh_lf/gwEm/ze_japanim.sndh
1,Raid The Tower (non-looping),gwEm,gwEm,0,01 00:00,Ysa,6139,../atariwebplayer/music/sndh_lf/gwEm/Raid_The_Tower_(non-loop).sndh
,,,,,,,12180,../atariwebplayer/music/sndh_lf/gwEm/Different_World.sndh
,,,,,,,12115,../atariwebplayer/music/sndh_lf/gwEm/Golden_Years_(orig).sndh
1,micromusic radio jingle,gwEm,gwEm,0,01 00:00,Ysa,3564,../atariwebplayer/music/sndh_lf/gwEm/micromusic_radio_Jingle.sndh
,,,,,,,11065,../atariwebplayer/music/sndh_lf/gwEm/Coding_on_E.sndh
,,,,,,,12373,../atariwebplayer/music/sndh_lf/gwEm/Good_Old_Fashioned_Blipp.sndh
,,,,,,,22735,../atariwebplayer/music/sndh_lf/gwEm/Underground_Liket_Wombles.sndh
,,,,,,,9981,../atariwebplayer/music/sndh_lf/gwEm/Oxygene_Loader.sndh
,,,,,,,20462,../atariwebplayer/music/sndh_lf/gwEm/Flash_of_the_Rom.sndh
1,Lazy Jones remix,gwEm,gwEm,0,01 00:00,Ysa,4756,../atariwebplayer/music/sndh_lf/gwEm/Lazy_Jones_remix.sndh
,,,,,,,17608,../atariwebplayer/music/sndh_lf/gwEm/Spy_vs_Spy.sndh
,,,,,,,29362,../atariwebplayer/music/sndh_lf/gwEm/DMA/Garage_Days_Revisited.sndh
,,,,,,,30646,../atariwebplayer/music/sndh_lf/gwEm/DMA/Stardust_Memories.sndh
,,,,,,,47720,../atariwebplayer/music/sndh_lf/gwEm/DMA/Trans_DBug_Express_Orig.sndh
,,,,,,,33324,../atariwebplayer/music/sndh_lf/gwEm/DMA/Trans_DBug_Express_Release.sndh
,,,,,,,35851,../atariwebplayer/music/sndh_lf/gwEm/DMA/Fantasy.sndh
,,,,,,,33604,../atariwebplayer/music/sndh_lf/gwEm/DMA/Sillyventure_2014_Invite.sndh
,,,,,,,42762,../atariwebplayer/music/sndh_lf/gwEm/DMA/Fuji_Sunset.sndh
,,,,,,,67957,../atariwebplayer/music/sndh_lf/gwEm/DMA/Wonderful_World.sndh
1,4gEtful,gwEm,gwEm,0,01 00:00,Ysa,883,../atariwebplayer/music/sndh_lf/gwEm/4gEtful.sndh
,,,,,,,1670,../atariwebplayer/music/sndh_lf/gwEm/YM303.sndh
,,,,,,,9572,../atariwebplayer/music/sndh_lf/gwEm/Bangin_Nights.sndh
1,Tubular Crusade,gwEm,gwEm,0,01 00:00,Ysa,7475,../atariwebplayer/music/sndh_lf/gwEm/Tubular_Crusade.sndh
,,,,,,,11807,../atariwebplayer/music/sndh_lf/gwEm/Chipping_for_Cash.sndh
,,,,,,,8243,../atariwebplayer/music/sndh_lf/gwEm/Ancient_Art_of_Chiptune.sndh
1,Tune 4 My Broken Atari (re-version),gwEm,gwEm,0,01 00:00,Ysa,5049,../atariwebplayer/music/sndh_lf/gwEm/Tune_4_My_Broken_Atari.sndh
,,,,,,,11574,../atariwebplayer/music/sndh_lf/gwEm/Real_Friends.sndh
,,,,,,,246,../atariwebplayer/music/sndh_lf/gwEm/128_Byte_Choonage.sndh
,,,,,,,8770,../atariwebplayer/music/sndh_lf/gwEm/Ravin.sndh
3,Xevious,Nick Jones,Nick Jones,0,03 00:00,Ysa,5650,../atariwebplayer/music/sndh_lf/Jones_Nick/Xevious.sndh
4,First Samurai,Nick Jones,Nick Jones,0,04 00:00,Ysa,3605,../atariwebplayer/music/sndh_lf/Jones_Nick/First_Samurai.sndh
1,Stampede 6,Stewart Gardner,Stewart Gardner,0,01 00:00,Ysa,113280,../atariwebplayer/music/sndh_lf/Gardner_Stewart/Stampede_6.sndh
1,Stampede 7,Stewart Gardner,Stewart Gardner,0,01 00:00,Ysa,175861,../atariwebplayer/music/sndh_lf/Gardner_Stewart/Stampede_7.sndh
1,Stampede 4,Stewart Gardner,Stewart Gardner,0,01 00:00,Ysa,148933,../atariwebplayer/music/sndh_lf/Gardner_Stewart/Stampede_4.sndh
1,Stampede 5,Stewart Gardner,Stewart Gardner,0,01 00:00,Ysa,104019,../atariwebplayer/music/sndh_lf/Gardner_Stewart/Stampede_5.sndh
1,Supremacy,Brain,Brain,0,01 00:00,Ysa,8859,../atariwebplayer/music/sndh_lf/Brain/Supremacy.sndh
1,Pure Energy 38,SNC,SNC,0,01 00:00,Ysa,3532,../atariwebplayer/music/sndh_lf/SNC/Pure_Energy_38.sndh
,,,,,,,2148,../atariwebplayer/music/sndh_lf/Rankin_Philip/Easy_Learning_Maths.sndh
1,Phaleon - Beast 1,FFT,FFT,0,01 00:00,Ysa,1749,../atariwebplayer/music/sndh_lf/FFT/Phaelon-Beast_1.sndh
1,Phaleon - Beast 2,FFT,FFT,0,01 00:00,Ysa,1800,../atariwebplayer/music/sndh_lf/FFT/Phaelon-Beast_2.sndh
1,Freddy's Revenge ST News 7.1,The Mind,The Mind,0,01 00:00,Ysa,4957,../atariwebplayer/music/sndh_lf/The_Mind/Freddys_Revenge.sndh
1,Repatriated Nucleus,The Mind,The Mind,0,01 00:00,Ysa,2801,../atariwebplayer/music/sndh_lf/The_Mind/Repatriated_Nucleus.sndh
1,Genesys Remix - Main Menu,The Mind,The Mind,0,01 00:00,Ysa,3493,../atariwebplayer/music/sndh_lf/The_Mind/Genesys_Remix-Main_Menu.sndh
1,Malleus Mallificorum - ST News 6.1,The Mind,The Mind,0,01 00:00,Ysa,5024,../atariwebplayer/music/sndh_lf/The_Mind/Malleus_Mallificorum.sndh
1,Phaleon - Aenigmatica,The Mind,The Mind,0,01 00:00,Ysa,3677,../atariwebplayer/music/sndh_lf/The_Mind/Phaelon-Aenigmatica.sndh
1,Genesys Remix - Dynamika,The Mind,The Mind,0,01 00:00,Ysa,3608,../atariwebplayer/music/sndh_lf/The_Mind/Genesys_Remix-Dynamika.sndh
1,Genesys Remix - Zeppelin,The Mind,The Mind,0,01 00:00,Ysa,3709,../atariwebplayer/music/sndh_lf/The_Mind/Genesys_Remix-Zeppelin.sndh
21,Dizzy Panic,The Mind,The Mind,0,21 00:00,Ysa,5355,../atariwebplayer/music/sndh_lf/The_Mind/Dizzy_Panic.sndh
1,Genesys Remix - Monochrome,The Mind,The Mind,0,01 00:00,Ysa,3618,../atariwebplayer/music/sndh_lf/The_Mind/Genesys_Remix-Monochrome.sndh
1,BSW 88,The Byte,The Byte,0,01 00:00,Ysa,6160,../atariwebplayer/music/sndh_lf/The_Byte/BSW_88.sndh
12,New Zealand Story ,Jonathan Dunn,Jonathan Dunn,0,12 00:00,Ysa,3630,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/New_Zealand_Story.sndh
7,Navy Seals ,Jonathan Dunn,Jonathan Dunn,0,07 00:00,Ysa,5663,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Navy_Seals.sndh
,,,,,,,7060,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Hook.sndh
6,Lethal Weapon ,Jonathan Dunn,Jonathan Dunn,0,06 00:00,Ysa,5577,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Lethal_Weapon.sndh
1,Elf - Menu,Jonathan Dunn,Jonathan Dunn,0,01 00:00,Ysa,2988,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Elf-Menu.sndh
6,Rambo III,Jonathan Dunn,Jonathan Dunn,0,06 00:00,Ysa,3106,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Rambo_III.sndh
2,Operation Thunderbolt ,Jonathan Dunn,Jonathan Dunn,0,02 00:00,Ysa,3264,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Operation_Thunderbolt.sndh
5,Wildwheels ,Jonathan Dunn,Jonathan Dunn,0,05 00:00,Ysa,2497,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Wildwheels.sndh
1,Battle Command,Jonathan Dunn,Jonathan Dunn,0,01 00:00,Ysa,5114,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Battle_Command.sndh
1,Simpsons - Bart vs Space Mutants,Jonathon Dunn,Jonathon Dunn,0,01 00:00,Ysa,3660,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Simpsons-Bart_vs_Space.sndh
4,Darkman ,Jonathan Dunn,Jonathan Dunn,0,04 00:00,Ysa,3666,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Darkman.sndh
1,Puzznic,Jonathan Dunn,Jonathan Dunn,0,01 00:00,Ysa,3148,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Puzznic.sndh
3,Terminator 2 ,Jonathan Dunn,Jonathan Dunn,0,03 00:00,Ysa,4251,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Terminator_2.sndh
10,Pushover ,Jonathan Dunn / Dean Evans / Keith Tinman,Jonathan Dunn / Dean Evans / Keith Tinman,0,10 00:00,Ysa,35074,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Pushover.sndh
2,Lost Patrol ,Jonathan Dunn,Jonathan Dunn,0,02 00:00,Ysa,3420,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Lost_Patrol.sndh
10,Batman The Movie ,Jonathan Dunn,Jonathan Dunn,0,10 00:00,Ysa,6024,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/Batman_The_Movie.sndh
11,The Addams Family ,Jonathan Dunn,Jonathan Dunn,0,11 00:00,Ysa,6168,../atariwebplayer/music/sndh_lf/Dunn_Jonathan/The_Addams_Family.sndh
,,,,,,,81988,../atariwebplayer/music/sndh_lf/Ninja_One/Monkey.sndh
,,,,,,,161725,../atariwebplayer/music/sndh_lf/History.txt
1,Stratego,Barry Leitch,Barry Leitch,0,01 00:00,Ysa,3359,../atariwebplayer/music/sndh_lf/Leitch_Barry/Stratego.sndh
,,,,,,,34908,../atariwebplayer/music/sndh_lf/Leitch_Barry/Zone_Warrior.sndh
17,Microprose Soccer,Barry Leitch,Barry Leitch,0,17 00:00,Ysa,7285,../atariwebplayer/music/sndh_lf/Leitch_Barry/Microprose_Soccer.sndh
,,,,,,,8870,../atariwebplayer/music/sndh_lf/Leitch_Barry/Utopia.sndh
11,Lotus Turbo Challenge 2,Barry Leitch,Barry Leitch,0,11 00:00,Ysa,6748,../atariwebplayer/music/sndh_lf/Leitch_Barry/Lotus_Turbo_Challenge_2.sndh
,,,,,,,7443,../atariwebplayer/music/sndh_lf/Leitch_Barry/The_Shoe_People.sndh
1,Xenophobe,Barry Leitch,Barry Leitch,0,01 00:00,Ysa,2791,../atariwebplayer/music/sndh_lf/Leitch_Barry/Xenophobe.sndh
1,Ferrari Formula One,Barry Leitch,Barry Leitch,0,01 00:00,Ysa,2792,../atariwebplayer/music/sndh_lf/Leitch_Barry/Ferrari_Formula_One.sndh
1,Championship Manager,Barry Leitch,Barry Leitch,0,01 00:00,Ysa,5250,../atariwebplayer/music/sndh_lf/Leitch_Barry/Championship_Manager.sndh
5,Frankenstein,Barry Leitch,Barry Leitch,0,05 00:00,Ysa,6308,../atariwebplayer/music/sndh_lf/Leitch_Barry/Frankenstein.sndh
1,Combo Racer,Barry Leitch,Barry Leitch,0,01 00:00,Ysa,5235,../atariwebplayer/music/sndh_lf/Leitch_Barry/Combo_Racer.sndh
,,,,,,,5366,../atariwebplayer/music/sndh_lf/Leitch_Barry/Zone_Warrior_Preview.sndh
,,,,,,,17134,../atariwebplayer/music/sndh_lf/Leitch_Barry/Back_to_the_Future_part_3.sndh
,,,,,,,23214,../atariwebplayer/music/sndh_lf/Leitch_Barry/Viking_Child.sndh
1,President Is Missing,Barry Leitch,Barry Leitch,0,01 00:00,Ysa,2455,../atariwebplayer/music/sndh_lf/Leitch_Barry/President_Is_Missing.sndh
12,Rock & Roll,Barry Leitch,Barry Leitch,0,12 00:00,Ysa,9616,../atariwebplayer/music/sndh_lf/Leitch_Barry/Rock_N_Roll.sndh
,,,,,,,15275,../atariwebplayer/music/sndh_lf/Leitch_Barry/Harlequin.sndh
2,Airborne Ranger,Barry Leitch,Barry Leitch,0,02 00:00,Ysa,3655,../atariwebplayer/music/sndh_lf/Leitch_Barry/Airborne_Ranger.sndh
4,Space Crusade,Barry Leitch,Barry Leitch,0,04 00:00,Ysa,7478,../atariwebplayer/music/sndh_lf/Leitch_Barry/Space_Crusade.sndh
,,,,,,,6498,../atariwebplayer/music/sndh_lf/Leitch_Barry/Pegasus.sndh
8,Gilbert - Escape from Drill,Barry Leitch,Barry Leitch,0,08 00:00,Ysa,5831,../atariwebplayer/music/sndh_lf/Leitch_Barry/Gilbert-Escape_From_Drill.sndh
20,Gemini Wing,Barry Leitch,Barry Leitch,0,20 00:00,Ysa,14373,../atariwebplayer/music/sndh_lf/Leitch_Barry/Gemini_Wing.sndh
,,,,,,,7332,../atariwebplayer/music/sndh_lf/Leitch_Barry/Impossamole.sndh
2,Switchblade 2,Barry Leitch,Barry Leitch,0,02 00:00,Ysa,5090,../atariwebplayer/music/sndh_lf/Leitch_Barry/Switchblade_2.sndh
,,,,,,,6414,../atariwebplayer/music/sndh_lf/Leitch_Barry/Treasure_Trap.sndh
1,Silkworm,Barry Leitch,Barry Leitch,0,01 00:00,Ysa,2827,../atariwebplayer/music/sndh_lf/Leitch_Barry/Silkworm.sndh
,,,,,,,4279,../atariwebplayer/music/sndh_lf/Leitch_Barry/Raiden.sndh
,,,,,,,6006,../atariwebplayer/music/sndh_lf/Leitch_Barry/Super_Cars_2.sndh
,,,,,,,4752,../atariwebplayer/music/sndh_lf/Leitch_Barry/Postman_Pat.sndh
3,Hero Quest,Barry Leitch,Barry Leitch,0,03 00:00,Ysa,6838,../atariwebplayer/music/sndh_lf/Leitch_Barry/Hero_Quest.sndh
